NUMERO,ORDEM,ORCAMENTO,VENDA,DATA,TIPO,SERVICO,PRODUTO,UNIDADE,CODFOR,FORNECEDOR,CODPRO,DESCRICAO,CUSTO,VALOR,QUANTIA,DESCONTO,DESCONTOP,TOTAL,CODUSU,USUARIO,STATUS,CONTROLE,REFERENCIA,DATA_ENTRE,HORA_ENTRE,FALTAS,OBS,BARRA,TABELA1,TABELA2,TABELA3,TABELA,CODTEC,TECNICO,PEDIDO,DATASAI,HORASAI,NF,BC_ST,VAL_ST,TELEFONE
965,False,False,False,2023-05-17,PRODUTO,False,False,un,2,COREMMA LTDA,426,BUCHA BANDEJA DIANTEIRA PARTE TRASEIRA,35.09,26.22,2.0,0.0,0.0,52.44,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
966,False,False,False,2023-05-17,PRODUTO,False,False,JG,2,COREMMA LTDA,339,PASTILHA FREIO DIANTEIRO,79.89,72.63,1.0,0.0,0.0,72.63,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
967,False,False,False,2023-05-17,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,543,MOLA SUSPENSAO TRASEIRA,236.59,236.59,2.0,0.0,0.0,473.18,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
968,False,False,False,2023-05-17,PRODUTO,False,False,un,2,COREMMA LTDA,166,AMORTECEDOR TRASEIRO,119.13,81.4,1.0,0.0,0.0,81.4,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
969,False,False,False,2023-05-18,PRODUTO,False,False,un,2,COREMMA LTDA,198,TERMINAL DIRECAO DIREITO,71.21,60.36,1.0,0.0,0.0,60.36,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,JG,2,COREMMA LTDA,235,SAPATA FREIO,48.1,67.16,1.0,0.0,0.0,67.16,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,un,2,COREMMA LTDA,203,TAMBOR FREIO TRASEIRO,213.16,63.19,2.0,0.0,0.0,126.38,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,un,2,COREMMA LTDA,166,AMORTECEDOR TRASEIRO,81.4,89.13,2.0,0.0,0.0,178.26,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,230,KIT AMORTECEDOR TRASEIRO,32.07,14.15,2.0,0.0,0.0,28.3,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,125,COXIM AMORTECEDOR DIANTEIRO,35.84,90.45,2.0,0.0,0.0,180.9,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,JG,2,COREMMA LTDA,339,PASTILHA FREIO DIANTEIRO,52.57,36.6,1.0,0.0,0.0,36.6,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,236,DISCO FREIO DIANTEIRO VENTILADO,66.87,66.87,2.0,0.0,0.0,133.74,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,un,2,COREMMA LTDA,397,COXIM MOTOR DIANTEIRO DIREITO,447.08,64.89,1.0,0.0,0.0,64.89,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,72,COXIM CAMBIO INFERIOR,74.8,71.59,1.0,0.0,0.0,71.59,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
970,False,False,False,2023-05-18,PRODUTO,False,False,kt,2,COREMMA LTDA,334,KIT DISTRIBUICAO,151.29,146.2,1.0,0.0,0.0,146.2,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
971,False,False,False,2023-05-18,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,417,VARETA NIVEL OLEO,52.81,47.0,1.0,0.0,0.0,47.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
972,False,False,False,2023-05-18,PRODUTO,False,False,un,6,DABESUL DISTRIBUIDOR DE PEÇAS,107,LAMPADA,12.0,13.0,10.0,0.0,0.0,130.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
972,False,False,False,2023-05-18,PRODUTO,False,False,UN,6,DABESUL DISTRIBUIDOR DE PEÇAS,43,LAMPADA PINGO,2.5,2.0,20.0,0.0,0.0,40.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
973,False,False,False,2023-05-18,PRODUTO,False,False,kt,2,COREMMA LTDA,334,KIT DISTRIBUICAO,146.2,144.88,1.0,0.0,0.0,144.88,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
974,False,False,False,2023-05-18,PRODUTO,False,False,KG,1,ZENO AUTO PEÇAS,44,FILTRO AR,68.26,16.26,1.0,0.0,0.0,16.26,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
975,False,False,False,2023-05-18,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,201,CILINDRO RODA TRASEIRO,34.8,89.85,1.0,0.0,0.0,89.85,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
976,False,False,False,2023-05-18,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,544,BOMBA ELETRICA LIMPADOR PARABRISA,43.01,43.01,1.0,0.0,0.0,43.01,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
977,False,False,False,2023-05-19,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,497,BRAÇO OSCILANTE,64.14,108.83,1.0,0.0,0.0,108.83,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
977,False,False,False,2023-05-19,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,499,TERMINAL EXTREMO,0.0,63.65,2.0,0.0,0.0,127.3,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
977,False,False,False,2023-05-19,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,243,TERMINAL DIRECAO ESQUERDO,84.39,60.72,1.0,0.0,0.0,60.72,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
977,False,False,False,2023-05-19,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,392,KIT BARRA ESTABILIZADORA DIANT,8.4,11.16,2.0,0.0,0.0,22.32,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
977,False,False,False,2023-05-19,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,392,KIT BARRA ESTABILIZADORA DIANT,8.4,19.54,2.0,0.0,0.0,39.08,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
978,False,False,False,2023-05-19,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,547,COXIM MOTOR TRASEIRO,81.21,81.21,1.0,0.0,0.0,81.21,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
978,False,False,False,2023-05-19,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,157,KIT BATENTE COIFA DIANTEIRO,12.96,13.54,2.0,0.0,0.0,27.08,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
978,False,False,False,2023-05-19,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,243,TERMINAL DIRECAO ESQUERDO,60.72,49.92,1.0,0.0,0.0,49.92,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
978,False,False,False,2023-05-19,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,32,KIT COIFA HOMOCINETICA RODA,22.64,28.18,2.0,0.0,0.0,56.36,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
978,False,False,False,2023-05-19,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,194,SILENCIOSO TRASEIRO,187.69,156.41,1.0,0.0,0.0,156.41,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
979,False,False,False,2023-05-18,PRODUTO,False,False,un,55,GOMA PNEUS LTDA,512,PNEU 225/55/18 IMPORT,573.76,502.13,2.0,0.0,0.0,1004.26,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
980,False,False,False,2023-05-19,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,375,BRACO OSCILANTE ESQUERDO,94.27,108.33,1.0,0.0,0.0,108.33,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
980,False,False,False,2023-05-19,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,158,ARTICULADOR,36.25,49.45,2.0,0.0,0.0,98.9,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
980,False,False,False,2023-05-19,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,419,BUCHA PNEUZINHO,8.22,8.22,4.0,0.0,0.0,32.88,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
981,False,False,False,2023-05-22,PRODUTO,False,False,un,5,BELLI & BELLI,549,VALVULA SOLENOIDE PRESSAO OLEO,259.35,259.35,1.0,0.0,0.0,259.35,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
982,False,False,False,2023-05-19,PRODUTO,False,False,UN,27,SCHRADER COMERCIO E REPRESENTACOES,265,PNEU 235/45/19 MICHELIN,1483.0,1271.11,1.0,0.0,0.0,1271.11,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
983,False,False,False,2023-05-22,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,226,CUBO RODA TRASEIRO C/ ROLAMENTO,186.38,146.22,1.0,0.0,0.0,146.22,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
984,False,False,False,2023-05-22,PRODUTO,False,False,JG,1,ZENO AUTO PEÇAS,550,JOGO JUNTA SUPERIOR,117.47,117.47,1.0,0.0,0.0,117.47,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
984,False,False,False,2023-05-22,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,124,KIT CORREIA DENTADA,762.39,202.61,1.0,0.0,0.0,202.61,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
984,False,False,False,2023-05-22,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,38,RETENTOR HASTE VALVULA,6.98,5.05,8.0,0.0,0.0,40.4,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
984,False,False,False,2023-05-22,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,91,BRONZINA BIELA,50.0,151.49,1.0,0.0,0.0,151.49,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
984,False,False,False,2023-05-22,PRODUTO,False,False,JG,1,ZENO AUTO PEÇAS,94,JOGO ANEIS,220.0,263.87,1.0,0.0,0.0,263.87,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
985,False,False,False,2023-05-23,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,157,KIT BATENTE COIFA DIANTEIRO,13.54,42.43,2.0,0.0,0.0,84.86,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
986,False,False,False,2023-05-23,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,32,KIT COIFA HOMOCINETICA RODA,28.18,37.11,1.0,0.0,0.0,37.11,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
986,False,False,False,2023-05-23,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,157,KIT BATENTE COIFA DIANTEIRO,42.43,37.31,1.0,0.0,0.0,37.31,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
986,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,38.68,38.68,1.0,0.0,0.0,38.68,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
987,False,False,False,2023-05-23,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,148,JUNTA TAMPA VALVULA,18.86,28.95,1.0,0.0,0.0,28.95,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
987,False,False,False,2023-05-23,PRODUTO,False,False,UNI,1,ZENO AUTO PEÇAS,96,RETENTOR COMANDO VALVULA,13.87,29.19,1.0,0.0,0.0,29.19,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
987,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,396,RETENTOR BOMBA OLEO,25.82,25.77,1.0,0.0,0.0,25.77,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
988,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,203,TAMBOR FREIO TRASEIRO,63.19,90.93,2.0,0.0,0.0,181.86,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
988,False,False,False,2023-05-23,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,235,SAPATA FREIO,67.16,84.28,1.0,0.0,0.0,84.28,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
988,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,201,CILINDRO RODA TRASEIRO,89.85,43.11,2.0,0.0,0.0,86.22,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
988,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,338,CILINDRO MESTRE FREIO DUPLO,264.79,167.45,1.0,0.0,0.0,167.45,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
988,False,False,False,2023-05-23,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,124,KIT CORREIA DENTADA,202.61,110.5,1.0,0.0,0.0,110.5,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
988,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,238,RESERVATORIO RADIADOR,218.92,50.43,1.0,0.0,0.0,50.43,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
988,False,False,False,2023-05-23,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,182,TAMPA RESERVATORIO,12.64,19.27,1.0,0.0,0.0,19.27,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
988,False,False,False,2023-05-23,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,9,BOMBA AGUA,80.83,111.06,1.0,0.0,0.0,111.06,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
988,False,False,False,2023-05-23,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,226,CUBO RODA TRASEIRO C/ ROLAMENTO,146.22,146.22,2.0,0.0,0.0,292.44,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
989,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,172,AMORTECEDOR DIANTEIRO,252.96,285.15,2.0,0.0,0.0,570.3,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
990,False,False,False,2023-05-24,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,58,CORREIA MICRO V,69.38,23.83,1.0,0.0,0.0,23.83,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
991,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,482,ABRACADEIRA COIFA HOMOCINETICA,5.65,4.87,10.0,0.0,0.0,48.7,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
992,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,235,SAPATA FREIO,84.28,67.16,1.0,0.0,0.0,67.16,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
992,False,False,False,2023-05-18,PRODUTO,False,False,un,2,COREMMA LTDA,203,TAMBOR FREIO TRASEIRO,90.93,63.19,2.0,0.0,0.0,126.38,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
992,False,False,False,2023-05-18,PRODUTO,False,False,un,2,COREMMA LTDA,166,AMORTECEDOR TRASEIRO,89.13,89.13,2.0,0.0,0.0,178.26,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
992,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,230,KIT AMORTECEDOR TRASEIRO,14.15,14.15,2.0,0.0,0.0,28.3,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
992,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,125,COXIM AMORTECEDOR DIANTEIRO,90.45,90.45,2.0,0.0,0.0,180.9,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
992,False,False,False,2023-05-18,PRODUTO,False,False,JG,2,COREMMA LTDA,339,PASTILHA FREIO DIANTEIRO,36.6,36.6,1.0,0.0,0.0,36.6,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
992,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,236,DISCO FREIO DIANTEIRO VENTILADO,66.87,66.87,2.0,0.0,0.0,133.74,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
992,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,71,COXIM MOTOR DIANTEIRO,584.81,64.89,1.0,0.0,0.0,64.89,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
992,False,False,False,2023-05-18,PRODUTO,False,False,UN,2,COREMMA LTDA,72,COXIM CAMBIO INFERIOR,71.59,71.59,1.0,0.0,0.0,71.59,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
993,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,551,CANO COBRE,29.47,29.47,5.0,0.0,0.0,147.35,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
993,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,552,REPARO VEDACAO PINCA,56.81,56.81,2.0,0.0,0.0,113.62,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
993,False,False,False,2023-05-23,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,145,FLEXIVEL FREIO DIANT,71.55,40.55,2.0,0.0,0.0,81.1,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
993,False,False,False,2023-05-23,PRODUTO,False,False,JG,1,ZENO AUTO PEÇAS,339,PASTILHA FREIO DIANTEIRO,36.6,126.13,1.0,0.0,0.0,126.13,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
993,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,553,CONEXAO FREIO,9.3,9.3,2.0,0.0,0.0,18.6,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
993,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,553,CONEXAO FREIO,9.3,7.9,2.0,0.0,0.0,15.8,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
993,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,554,PARAFUSO FREIO DISCO,12.1,12.1,2.0,0.0,0.0,24.2,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
994,False,False,False,2023-05-23,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,113,VELA IGNICAO,15.55,73.02,4.0,0.0,0.0,292.08,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
995,False,False,False,2023-05-24,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,555,TUCHO HIDRAULICO,46.99,46.99,8.0,0.0,0.0,375.92,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
996,False,False,False,2023-05-24,PRODUTO,False,False,UNI,1,ZENO AUTO PEÇAS,102,SELO BLOCO MOTOR,8.33,32.25,1.0,0.0,0.0,32.25,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
996,False,False,False,2023-05-24,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,241,COXIM CAMBIO TRASEIRO,77.5,144.04,1.0,0.0,0.0,144.04,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
996,False,False,False,2023-05-24,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,301,COIFA HOMOCINETICA CAMBIO,22.38,25.36,2.0,0.0,0.0,50.72,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
996,False,False,False,2023-05-24,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,34,KIT EMBREAGEM,214.58,302.19,1.0,0.0,0.0,302.19,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
997,False,False,False,2023-05-24,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,135,SONDA LAMBDA,193.64,297.16,1.0,0.0,0.0,297.16,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
998,False,False,False,2023-05-24,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,201,CILINDRO RODA TRASEIRO,43.11,52.95,2.0,0.0,0.0,105.9,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
998,False,False,False,2023-05-24,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,235,SAPATA FREIO,67.16,86.5,1.0,0.0,0.0,86.5,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
998,False,False,False,2023-05-24,PRODUTO,False,False,JG,1,ZENO AUTO PEÇAS,339,PASTILHA FREIO DIANTEIRO,126.13,44.44,1.0,0.0,0.0,44.44,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
998,False,False,False,2023-05-24,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,405,DISCO FREIO DIANTEIRO SOLIDO,99.7,94.06,2.0,0.0,0.0,188.12,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
999,False,False,False,2023-05-24,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,158,ARTICULADOR,49.45,49.91,1.0,0.0,0.0,49.91,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
999,False,False,False,2023-05-24,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,243,TERMINAL DIRECAO ESQUERDO,49.92,116.11,1.0,0.0,0.0,116.11,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
999,False,False,False,2023-05-24,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,192,PIVO SUSPENSAO ESQUERDO,54.71,124.71,1.0,0.0,0.0,124.71,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1000,False,False,False,2023-05-24,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,552,REPARO VEDACAO PINCA,56.81,56.81,1.0,0.0,0.0,56.81,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1001,False,False,False,2023-05-25,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,51,SENSOR TEMPERATURA,45.22,128.48,1.0,0.0,0.0,128.48,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1002,False,False,False,2023-05-25,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,100,ABRACADEIRA,5.65,4.8,20.0,0.0,0.0,96.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1003,False,False,False,2023-05-25,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,238,RESERVATORIO RADIADOR,50.43,50.43,1.0,0.0,0.0,50.43,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1003,False,False,False,2023-05-25,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,182,TAMPA RESERVATORIO RADIADOR,19.27,19.27,1.0,0.0,0.0,19.27,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1003,False,False,False,2023-05-25,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,556,BUZINA CARACOL SIMPLES,50.1,50.1,1.0,0.0,0.0,50.1,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1003,False,False,False,2023-05-25,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,314,RADIADOR,835.73,260.72,1.0,0.0,0.0,260.72,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1004,False,False,False,2023-05-25,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,428,MANGUEIRA INJECAO 9MM,23.72,25.8,2.0,0.0,0.0,51.6,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1005,False,False,False,2023-05-25,PRODUTO,False,False,JG,6,DABESUL DISTRIBUIDOR DE PEÇAS,249,PALHETA DIANTEIRA,100.0,16.0,11.0,0.0,0.0,176.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1005,False,False,False,2023-05-25,PRODUTO,False,False,UN,6,DABESUL DISTRIBUIDOR DE PEÇAS,250,PALHETA TRASEIRA,43.34,20.0,2.0,0.0,0.0,40.0,0,,False,E,,,,0.0,,,False,False,False,1,,,,,,,,,
1006,False,False,False,2023-05-26,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,203,TAMBOR FREIO TRASEIRO,63.19,90.93,2.0,181.86,100.0,0.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1007,False,False,False,2023-05-26,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,136,BUCHA BARRA ESTABILIZADORA,29.74,37.12,2.0,0.0,0.0,74.24,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1007,False,False,False,2023-05-26,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,26,HOMOCINETICA,144.0,244.79,1.0,0.0,0.0,244.79,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1008,False,False,False,2023-05-26,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,468,INTERRUPTOR PRESSAO OLEO,47.56,47.56,1.0,47.56,100.0,0.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1009,False,False,False,2023-05-26,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,201,CILINDRO RODA TRASEIRO,52.95,56.52,1.0,0.0,0.0,56.52,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1009,False,False,False,2023-05-26,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,301,COIFA HOMOCINETICA CAMBIO,25.36,25.36,2.0,0.0,0.0,50.72,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1009,False,False,False,2023-05-26,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,192,PIVO SUSPENSAO ESQUERDO,124.71,42.89,1.0,0.0,0.0,42.89,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1010,False,False,False,2023-05-26,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,194,SILENCIOSO TRASEIRO,156.41,283.18,1.0,0.0,0.0,283.18,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1011,False,False,False,2023-05-26,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,552,REPARO VEDACAO PINCA,56.81,87.34,1.0,0.0,0.0,87.34,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
1012,False,False,False,2023-05-26,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,28,BOBINA IGNICAO,249.81,384.01,1.0,0.0,0.0,384.01,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
