REGISTRO,DATA,CODCXA,CAIXA,ORDEM,PEDIDO,DATAOS,TOTAL,TITULO,PARCELA,PARCELAS,CHEQUE,VALOR,HISTORICO,CODCTA,NOMECTA,FORNECE,CODFOR,SALDO,CODNIV,DESNIV,CTO,OBS,DATAV,DATAP,VALORP,SITUACAO,JUROS,MULTA,RECIBO,FORMA,PRAZO,PV,HISTORICO2,HISTORICO3,PTITULO,PCHEQUE,PERJUROS,PERMULTA,PERDESC,DESCONTO,DIAS,DP,DF,SELECIONA
1383,2023-10-02,1,CAIXA GERAL,,,,1270.53,UNIMED,1,,0,1270.53,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,11237.63,2,CUSTO GERAL,2819,,2023-10-10,2023-10-16,1270.53,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,6,True,False,False
1387,2023-09-22,1,CAIXA GERAL,,,2023-09-22,1225.6,CO001499,1,3,0,408.54,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,37186.83,4,CUSTO FINANCEIRO,2901,,2023-10-20,2023-10-23,408.54,P,0.0,0.0,,BOLETO,28,2023-10-20,,,True,,0.0,0.0,0.0,0.0,3,True,False,False
1388,2023-09-22,1,CAIXA GERAL,,,2023-09-22,1225.6,CO001499,2,3,0,408.53,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,19111.09,4,CUSTO FINANCEIRO,3163,,2023-11-17,2023-11-27,408.53,P,0.0,0.0,,BOLETO,28,2023-10-20,,,True,,0.0,0.0,0.0,0.0,10,True,False,False
1389,2023-09-22,1,CAIXA GERAL,,,2023-09-22,1225.6,CO001499,3,3,0,408.53,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,0.0,4,CUSTO FINANCEIRO,3350,,2023-12-15,2023-12-18,408.53,P,0.0,0.0,,BOLETO,28,2023-10-20,,,True,,0.0,0.0,0.0,0.0,3,True,False,False
1393,2023-09-27,1,CAIXA GERAL,,,2023-09-27,1603.6,CO001500,1,2,0,801.8,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,12442.73,4,CUSTO FINANCEIRO,2821,,2023-10-11,2023-10-16,801.8,P,0.0,0.0,,BOLETO,14,2023-10-11,,,True,,0.0,0.0,0.0,0.0,5,True,False,False
1394,2023-09-27,1,CAIXA GERAL,,,2023-09-27,1603.6,CO001500,2,2,0,801.8,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,12643.04,4,CUSTO FINANCEIRO,2935,,2023-10-25,2023-10-30,801.8,P,0.0,0.0,,BOLETO,14,2023-10-11,,,True,,0.0,0.0,0.0,0.0,5,True,False,False
1398,2023-09-27,1,CAIXA GERAL,,,2023-09-27,303.0,CO001503,1,1,0,303.0,MOURA DISTRIBUIDORA DE BATERIAS,2,MANUTENCAO FERRAMENTA,MOURA DISTRIBUIDORA DE BATERIAS,21,16070.62,4,CUSTO FINANCEIRO,2825,,2023-10-13,2023-10-16,303.0,P,0.0,0.0,,BOLETO,0,2023-10-13,,,True,,0.0,0.0,0.0,0.0,3,True,False,False
1401,2023-10-05,1,CAIXA GERAL,,,,580.4,FGTS 09/23,1,,0,580.4,,27,FGTS,RECEITA FEDERAL,35,9501.5,4,CUSTO FINANCEIRO,2780,,2023-10-07,2023-10-09,580.4,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,
1402,2023-10-05,1,CAIXA GERAL,,,,645.0,ASS 09/23,1,,0,645.0,,66,SINDICATO,SINDICATO DOS METALURGICOS,34,4494.98,2,CUSTO GERAL,2815,,2023-10-09,2023-10-16,645.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,7,True,False,False
1403,2023-10-05,1,CAIXA GERAL,,,,160.38,MENS 09/23,1,,0,160.38,,66,SINDICATO,SINDICATO DOS METALURGICOS,34,4655.36,2,CUSTO GERAL,2816,,2023-10-09,2023-10-16,160.38,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,7,True,False,False
1404,2023-10-05,1,CAIXA GERAL,,,,655.0,HON 09/23,1,,0,655.0,,3,HONORARIOS,GERENCIA CONTABILIDADE,29,37841.83,2,CUSTO GERAL,2902,,2023-10-20,2023-10-23,655.0,P,0.0,0.0,,DEBITO EM CONTA,,,,,True,False,0.0,0.0,0.0,0.0,3,True,False,False
1405,2023-10-09,1,CAIXA GERAL,,,,210.0,ipva FOX,1,,0,210.0,,64,IPVA,SIMONI SCHERER RUPPENTHAL,10,6737.31,3,DESPESAS COM VEICULO,2876,,2023-10-10,2023-10-23,210.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,13,True,False,False
1202,2023-10-16,1,CAIXA GERAL,,,,1190.0,119-02,1,,0,1190.0,,65,PEÇAS,COREMMA LTDA,2,13745.87,5,COMPRAS,3158,,2023-11-15,2023-11-27,1190.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,12,True,False,False
1203,2023-10-16,1,CAIXA GERAL,,,,1190.0,119-03,1,,0,1190.0,,65,PEÇAS,COREMMA LTDA,2,0.0,5,COMPRAS,3351,,2023-12-15,2023-12-18,1190.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,3,True,False,False
1204,2023-10-16,1,CAIXA GERAL,,,,1187.48,119-01,1,,0,1187.48,,65,PEÇAS,COREMMA LTDA,2,23045.86,5,COMPRAS,2890,,2023-10-16,2023-10-23,1187.48,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,7,True,False,False
1205,2023-10-16,1,CAIXA GERAL,,,,303.0,DA09-23,1,,0,303.0,,65,PEÇAS,DABESUL DISTRIBUIDOR DE PEÇAS,6,303.0,5,COMPRAS,3146,,2023-11-11,2023-11-27,303.0,P,0.0,0.0,,CH SICOOB,,,,,True,False,0.0,0.0,0.0,0.0,16,True,False,False
1217,2023-10-16,1,CAIXA GERAL,,,2023-10-16,3000.0,GEVAERD,1,10,0,300.0,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,7037.31,2,CUSTO GERAL,2877,,2023-10-10,2023-10-23,300.0,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,13,False,True,False
1218,2023-10-16,1,CAIXA GERAL,,,2023-10-16,3000.0,GEVAERD,2,10,0,300.0,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,21522.86,2,CUSTO GERAL,3040,,2023-11-10,2023-11-10,300.0,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
1219,2023-10-16,1,CAIXA GERAL,,,2023-10-16,3000.0,GEVAERD,3,10,0,300.0,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,0.0,2,CUSTO GERAL,3332,,2023-12-10,2023-12-18,300.0,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,8,False,True,False
1220,2023-10-16,1,CAIXA GERAL,,,2023-10-16,3000.0,GEVAERD,4,10,0,300.0,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,0.0,2,CUSTO GERAL,3514,,2024-01-10,2024-01-15,300.0,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,5,False,True,False
1221,2023-10-16,1,CAIXA GERAL,,,2023-10-16,3000.0,GEVAERD,5,10,0,300.0,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,0.0,2,CUSTO GERAL,3783,,2024-02-10,2024-02-19,300.0,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,9,False,True,False
1228,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5000.0,HAVAN,1,10,0,500.0,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,13437.31,2,CUSTO GERAL,2826,,2023-10-10,2023-10-16,500.0,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,6,False,True,
1199,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5000.0,HAVAN,2,10,0,544.29,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,22067.15,2,CUSTO GERAL,3041,,2023-11-10,2023-11-10,544.29,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
1200,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5000.0,HAVAN,3,10,0,531.12,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,0.0,2,CUSTO GERAL,3333,,2023-12-10,2023-12-18,531.12,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,8,False,True,False
1231,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5000.0,HAVAN,4,10,0,500.0,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,0.0,2,CUSTO GERAL,3515,,2024-01-10,2024-01-15,500.0,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,5,False,True,False
1232,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5000.0,HAVAN,5,10,0,500.0,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,0.0,2,CUSTO GERAL,3784,,2024-02-10,2024-02-19,500.0,P,0.0,0.0,,DINHEIRO,10,2023-09-10,,,True,False,0.0,0.0,0.0,0.0,9,False,True,False
1239,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5713.31,ZE09-23,1,5,0,1142.67,,65,PEÇAS,ZENO AUTO PEÇAS,1,32613.16,5,COMPRAS,3179,,2023-11-22,2023-11-27,1142.67,P,0.0,0.0,,CH VC PF,22,2023-10-22,,,True,False,0.0,0.0,0.0,0.0,5,False,True,False
1240,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5713.31,ZE09-23,2,5,0,1142.66,,65,PEÇAS,ZENO AUTO PEÇAS,1,0.0,5,COMPRAS,3439,,2023-12-22,2024-01-08,1142.66,P,0.0,0.0,,CH VC PF,22,2023-10-22,,,True,False,0.0,0.0,0.0,0.0,17,False,True,False
1241,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5713.31,ZE09-23,3,5,0,1142.66,,65,PEÇAS,ZENO AUTO PEÇAS,1,0.0,5,COMPRAS,3620,,2024-01-22,2024-01-25,1142.66,P,0.0,0.0,,CH VC PF,22,2023-10-22,,,True,False,0.0,0.0,0.0,0.0,3,False,True,
1242,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5713.31,ZE09-23,4,5,0,1142.66,,65,PEÇAS,ZENO AUTO PEÇAS,1,11787.42,5,COMPRAS,3852,,2024-02-22,2024-02-23,1142.66,P,0.0,0.0,,CH VC PF,22,2023-10-22,,,True,False,0.0,0.0,0.0,0.0,1,False,True,False
1243,2023-10-16,1,CAIXA GERAL,,,2023-10-16,5713.31,ZE09-23,5,5,0,1142.66,,65,PEÇAS,ZENO AUTO PEÇAS,1,0.0,5,COMPRAS,4111,,2024-03-22,2024-03-25,1142.66,P,0.0,0.0,,CH VC PF,22,2023-10-22,,,True,False,0.0,0.0,0.0,0.0,3,False,True,False
1245,2023-10-16,1,CAIXA GERAL,,,2023-10-16,2185.69,MA09-23,1,3,0,728.57,,65,PEÇAS,MAESTRI AUTO PEÇAS,3,22110.28,5,COMPRAS,3167,,2023-11-18,2023-11-27,728.57,P,0.0,0.0,,CH VC PF,18,2023-10-18,,,True,False,0.0,0.0,0.0,0.0,9,False,True,False
1246,2023-10-16,1,CAIXA GERAL,,,2023-10-16,2185.69,MA09-23,2,3,0,728.56,,65,PEÇAS,MAESTRI AUTO PEÇAS,3,0.0,5,COMPRAS,3423,,2023-12-18,2024-01-08,728.56,P,0.0,0.0,,CH VC PF,18,2023-10-18,,,True,False,0.0,0.0,0.0,0.0,21,False,True,False
1247,2023-10-16,1,CAIXA GERAL,,,2023-10-16,2185.69,MA09-23,3,3,0,728.56,,65,PEÇAS,MAESTRI AUTO PEÇAS,3,0.0,5,COMPRAS,3677,,2024-01-18,2024-02-05,728.56,P,0.0,0.0,,CH VC PF,18,2023-10-18,,,True,False,0.0,0.0,0.0,0.0,18,False,True,False
1248,2023-10-16,1,CAIXA GERAL,,,,1057.2,349-01,1,,0,1057.2,,65,PEÇAS,COREMMA LTDA,2,14975.04,5,COMPRAS,2938,,2023-10-26,2023-10-30,1057.2,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,4,True,False,False
1249,2023-10-16,1,CAIXA GERAL,,,,1057.0,349-02,1,,0,1057.0,,65,PEÇAS,COREMMA LTDA,2,4246.9,5,COMPRAS,3219,,2023-11-25,2023-12-04,1057.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,9,True,False,False
1250,2023-10-16,1,CAIXA GERAL,,,,1057.0,349-03,1,,0,1057.0,,65,PEÇAS,COREMMA LTDA,2,0.0,5,COMPRAS,3443,,2023-12-25,2024-01-08,1057.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,14,True,False,False
1251,2023-10-16,1,CAIXA GERAL,,,,516.61,574-01,1,,0,516.61,,65,PEÇAS,COREMMA LTDA,2,8250.53,5,COMPRAS,3028,,2023-11-06,2023-11-10,516.61,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,4,True,False,False
1252,2023-10-16,1,CAIXA GERAL,,,,516.0,574-02,1,,0,516.0,,65,PEÇAS,COREMMA LTDA,2,0.0,5,COMPRAS,3282,,2023-12-06,2023-12-11,516.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,5,True,False,False
1253,2023-10-16,1,CAIXA GERAL,,,,516.0,574-03,1,,0,516.0,,65,PEÇAS,COREMMA LTDA,2,0.0,5,COMPRAS,3458,,2024-01-05,2024-01-08,516.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,3,True,False,False
1225,2023-10-06,1,CAIXA GERAL,,,2023-10-06,3528.0,CO001566,1,3,0,1176.0,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,7733.92,4,CUSTO FINANCEIRO,3027,,2023-11-05,2023-11-10,1176.0,P,0.0,0.0,,BOLETO,30,2023-11-05,,,True,,0.0,0.0,0.0,0.0,5,True,False,False
1226,2023-10-06,1,CAIXA GERAL,,,2023-10-06,3528.0,CO001566,2,3,0,1176.0,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,0.0,4,CUSTO FINANCEIRO,3281,,2023-12-05,2023-12-11,1176.0,P,0.0,0.0,,BOLETO,30,2023-11-05,,,True,,0.0,0.0,0.0,0.0,6,True,False,False
1227,2023-10-06,1,CAIXA GERAL,,,2023-10-06,3528.0,CO001566,3,3,0,1176.0,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,0.0,4,CUSTO FINANCEIRO,3455,,2024-01-04,2024-01-08,1176.0,P,0.0,0.0,,BOLETO,30,2023-11-05,,,True,,0.0,0.0,0.0,0.0,4,True,False,False
1237,2023-10-10,1,CAIXA GERAL,,,2023-10-10,1316.0,CO001567,1,3,0,438.66,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,17658.59,4,CUSTO FINANCEIRO,3036,,2023-11-09,2023-11-10,438.66,P,0.0,0.0,,BOLETO,30,2023-11-09,,,True,,0.0,0.0,0.0,0.0,1,True,False,False
1238,2023-10-10,1,CAIXA GERAL,,,2023-10-10,1316.0,CO001567,2,3,0,438.67,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,0.0,4,CUSTO FINANCEIRO,3327,,2023-12-09,2023-12-18,438.67,P,0.0,0.0,,BOLETO,30,2023-11-09,,,True,,0.0,0.0,0.0,0.0,9,True,False,False
1239,2023-10-10,1,CAIXA GERAL,,,2023-10-10,1316.0,CO001567,3,3,0,438.67,AVIV COMERCIO LTDA (MAUER),2,MANUTENCAO FERRAMENTA,AVIV COMERCIO LTDA (MAUER),9,0.0,4,CUSTO FINANCEIRO,3507,,2024-01-08,2024-01-15,438.67,P,0.0,0.0,,BOLETO,30,2023-11-09,,,True,,0.0,0.0,0.0,0.0,7,True,False,False
1249,2023-10-13,1,CAIXA GERAL,,,2023-10-13,2130.46,CO001568,1,3,0,710.16,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,22777.31,4,CUSTO FINANCEIRO,3042,,2023-11-10,2023-11-10,710.16,P,0.0,0.0,,BOLETO,28,2023-11-10,,,True,,0.0,0.0,0.0,0.0,,True,False,False
1250,2023-10-13,1,CAIXA GERAL,,,2023-10-13,2130.46,CO001568,2,3,0,710.15,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,0.0,4,CUSTO FINANCEIRO,3285,,2023-12-08,2023-12-11,710.15,P,0.0,0.0,,BOLETO,28,2023-11-10,,,True,,0.0,0.0,0.0,0.0,3,True,False,False
1251,2023-10-13,1,CAIXA GERAL,,,2023-10-13,2130.46,CO001568,3,3,0,710.15,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,0.0,4,CUSTO FINANCEIRO,3459,,2024-01-05,2024-01-08,710.15,P,0.0,0.0,,BOLETO,28,2023-11-10,,,True,,0.0,0.0,0.0,0.0,3,True,False,False
1252,2023-10-23,1,CAIXA GERAL,,,,142.69,detran fox,1,,0,142.69,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,12128.4,2,CUSTO GERAL,2974,,2023-10-31,2023-11-06,142.69,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,6,True,False,False
1253,2023-10-23,1,CAIXA GERAL,,,,1507.71,RET B09-23,1,,0,1507.71,,65,PEÇAS,RET. MOT. BRUSQUENSE,4,23909.27,5,COMPRAS,3169,,2023-11-19,2023-11-27,1507.71,P,0.0,0.0,,CH VC PF,,,,,True,False,0.0,0.0,0.0,0.0,8,True,False,False
1263,2023-10-19,1,CAIXA GERAL,,,2023-10-19,1616.1,CO001569,1,3,0,538.7,ENERGIA ERBS,2,MANUTENCAO FERRAMENTA,ENERGIA ERBS,41,28139.07,4,CUSTO FINANCEIRO,3174,,2023-11-20,2023-11-27,538.7,P,0.0,0.0,,BOLETO,28,2023-11-20,,,True,,0.0,0.0,0.0,0.0,7,True,False,False
1264,2023-10-19,1,CAIXA GERAL,,,2023-10-19,1616.1,CO001569,2,3,0,538.7,ENERGIA ERBS,2,MANUTENCAO FERRAMENTA,ENERGIA ERBS,41,0.0,4,CUSTO FINANCEIRO,3424,,2023-12-18,2024-01-08,538.7,P,0.0,0.0,,BOLETO,28,2023-11-20,,,True,,0.0,0.0,0.0,0.0,21,True,False,False
1265,2023-10-19,1,CAIXA GERAL,,,2023-10-19,1616.1,CO001569,3,3,0,538.7,ENERGIA ERBS,2,MANUTENCAO FERRAMENTA,ENERGIA ERBS,41,0.0,4,CUSTO FINANCEIRO,3580,,2024-01-17,2024-01-22,538.7,P,0.0,0.0,,BOLETO,28,2023-11-20,,,True,,0.0,0.0,0.0,0.0,5,True,False,False
1269,2023-10-18,1,CAIXA GERAL,,,2023-10-18,933.6,CO001570,1,2,0,466.8,DISTRIBUIDORA CONDOR FORTA LTDA,2,MANUTENCAO FERRAMENTA,DISTRIBUIDORA CONDOR FORTA LTDA,63,14212.67,4,CUSTO FINANCEIRO,3159,,2023-11-16,2023-11-27,466.8,P,0.0,0.0,,BOLETO,27,2023-11-16,,,True,,0.0,0.0,0.0,0.0,11,True,False,False
1270,2023-10-18,1,CAIXA GERAL,,,2023-10-18,933.6,CO001570,2,2,0,466.8,DISTRIBUIDORA CONDOR FORTA LTDA,2,MANUTENCAO FERRAMENTA,DISTRIBUIDORA CONDOR FORTA LTDA,63,0.0,4,CUSTO FINANCEIRO,3340,,2023-12-13,2023-12-18,466.8,P,0.0,0.0,,BOLETO,27,2023-11-16,,,True,,0.0,0.0,0.0,0.0,5,True,False,False
1271,2023-10-23,1,CAIXA GERAL,,,,390.0,BBI 12372,1,,0,390.0,,65,PEÇAS,BBI,17,19501.09,5,COMPRAS,3164,,2023-11-17,2023-11-27,390.0,P,0.0,0.0,,CH VC PF,,,,,True,False,0.0,0.0,0.0,0.0,10,True,False,False
1276,2023-10-19,1,CAIXA GERAL,,,2023-10-19,364.5,CO001571,1,1,0,364.5,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,14577.17,4,CUSTO FINANCEIRO,3160,,2023-11-16,2023-11-27,364.5,P,0.0,0.0,,BOLETO,0,2023-11-16,,,True,,0.0,0.0,0.0,0.0,11,True,False,False
1277,2023-10-24,1,CAIXA GERAL,,,,66.41,lixo loja,1,,0,66.41,,34,LIXO,SANEAMENTO GUABIRUBA,38,22843.72,2,CUSTO GERAL,3043,,2023-11-10,2023-11-10,66.41,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
1278,2023-10-24,1,CAIXA GERAL,,,,33.21,lixo apto,1,,0,33.21,,34,LIXO,SANEAMENTO GUABIRUBA,38,22876.93,2,CUSTO GERAL,3044,,2023-11-10,2023-11-10,33.21,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
1279,2023-10-24,1,CAIXA GERAL,,,,1006.59,830-01,1,,0,1006.59,,65,PEÇAS,COREMMA LTDA,2,20507.68,5,COMPRAS,3165,,2023-11-17,2023-11-27,1006.59,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,10,True,False,False
1280,2023-10-24,1,CAIXA GERAL,,,,1006.0,830-02,1,,0,1006.0,,65,PEÇAS,COREMMA LTDA,2,0.0,5,COMPRAS,3421,,2023-12-17,2024-01-08,1006.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,22,True,False,False
1243,2023-10-24,1,CAIXA GERAL,,,,1006.0,830-03,1,,0,1006.0,,65,PEÇAS,COREMMA LTDA,2,0.0,5,COMPRAS,3579,,2024-01-16,2024-01-22,1006.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,6,True,False,False
1285,2023-10-19,1,CAIXA GERAL,,,2023-10-19,2452.01,CO001572,1,3,0,817.33,MOURA DISTRIBUIDORA DE BATERIAS,2,MANUTENCAO FERRAMENTA,MOURA DISTRIBUIDORA DE BATERIAS,21,28956.4,4,CUSTO FINANCEIRO,3175,,2023-11-20,2023-11-27,817.33,P,0.0,0.0,,BOLETO,30,2023-11-20,,,True,,0.0,0.0,0.0,0.0,7,True,False,False
1286,2023-10-19,1,CAIXA GERAL,,,2023-10-19,2452.01,CO001572,2,3,0,817.34,MOURA DISTRIBUIDORA DE BATERIAS,2,MANUTENCAO FERRAMENTA,MOURA DISTRIBUIDORA DE BATERIAS,21,0.0,4,CUSTO FINANCEIRO,3431,,2023-12-20,2024-01-08,817.34,P,0.0,0.0,,BOLETO,30,2023-11-20,,,True,,0.0,0.0,0.0,0.0,19,True,False,False
1287,2023-10-19,1,CAIXA GERAL,,,2023-10-19,2452.01,CO001572,3,3,0,817.34,MOURA DISTRIBUIDORA DE BATERIAS,2,MANUTENCAO FERRAMENTA,MOURA DISTRIBUIDORA DE BATERIAS,21,0.0,4,CUSTO FINANCEIRO,3586,,2024-01-19,2024-01-22,817.34,P,0.0,0.0,,BOLETO,30,2023-11-20,,,True,,0.0,0.0,0.0,0.0,3,True,False,False
1288,2023-10-24,1,CAIXA GERAL,,,,911.07,UNIMED,1,,0,911.07,,21,DESPESAS DIVERSAS (PARTICULAR),SIMONI SCHERER RUPPENTHAL,10,23788.0,2,CUSTO GERAL,3045,,2023-11-10,2023-11-10,911.07,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
1289,2023-11-01,1,CAIXA GERAL,,,,678.0,CHUMBO,1,,0,678.0,,79,USO E CONSUMO,CESAR LUIS RAMOS,11,29634.4,2,CUSTO GERAL,3176,,2023-11-20,2023-11-27,678.0,P,0.0,0.0,,CH VC PJ,,,,,True,False,0.0,0.0,0.0,0.0,7,True,False,False
1290,2023-11-01,1,CAIXA GERAL,,,,87.3,17/019,1,,0,87.3,,47,RESIDUOS,AHS INDUSTRIA E COMERCIO,43,23875.3,4,CUSTO FINANCEIRO,3046,,2023-11-10,2023-11-10,87.3,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
1294,2023-10-26,1,CAIXA GERAL,,,2023-10-26,1548.28,CO001602,1,3,0,516.1,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,33604.06,4,CUSTO FINANCEIRO,3181,,2023-11-23,2023-11-27,516.1,P,0.0,0.0,,BOLETO,28,2023-11-23,,,True,,0.0,0.0,0.0,0.0,4,True,False,False
1295,2023-10-26,1,CAIXA GERAL,,,2023-10-26,1548.28,CO001602,2,3,0,516.09,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,0.0,4,CUSTO FINANCEIRO,3438,,2023-12-21,2024-01-08,516.09,P,0.0,0.0,,BOLETO,28,2023-11-23,,,True,,0.0,0.0,0.0,0.0,18,True,False,False
1296,2023-10-26,1,CAIXA GERAL,,,2023-10-26,1548.28,CO001602,3,3,0,516.09,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,0.0,4,CUSTO FINANCEIRO,3584,,2024-01-18,2024-01-22,516.09,P,0.0,0.0,,BOLETO,28,2023-11-23,,,True,,0.0,0.0,0.0,0.0,4,True,False,False
1297,2023-11-01,1,CAIXA GERAL,,,,419.53,171373q1,1,,0,419.53,,65,PEÇAS,SCHERER AUTO PEÇAS,67,7471.39,5,COMPRAS,3223,,2023-11-27,2023-12-04,419.53,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,7,True,False,False
